PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,GRADES_PK_AM,GRADES_KG_AM,GRADES_4_AM,GRADES_8_AM,GRADES_12_AM,GRADES_1_8_AM,GRADES_9_12_AM,GRADES_ALL_AM,GRADES_PK_AS,GRADES_KG_AS,GRADES_4_AS,GRADES_8_AS,GRADES_12_AS,GRADES_1_8_AS,GRADES_9_12_AS,GRADES_ALL_AS,GRADES_PK_HI,GRADES_KG_HI,GRADES_4_HI,GRADES_8_HI,GRADES_12_HI,GRADES_1_8_HI,GRADES_9_12_HI,GRADES_ALL_HI,GRADES_PK_BL,GRADES_KG_BL,GRADES_4_BL,GRADES_8_BL,GRADES_12_BL,GRADES_1_8_BL,GRADES_9_12_BL,GRADES_ALL_BL,GRADES_PK_WH,GRADES_KG_WH,GRADES_4_WH,GRADES_8_WH,GRADES_12_WH,GRADES_1_8_WH,GRADES_9_12_WH,GRADES_ALL_WH,GRADES_PK_HP,GRADES_KG_HP,GRADES_4_HP,GRADES_8_HP,GRADES_12_HP,GRADES_1_8_HP,GRADES_9_12_HP,GRADES_ALL_HP,GRADES_PK_TR,GRADES_KG_TR,GRADES_4_TR,GRADES_8_TR,GRADES_12_TR,GRADES_1_8_TR,GRADES_9_12_TR,GRADES_ALL_TR,GRADES_PK_AMM,GRADES_KG_AMM,GRADES_4_AMM,GRADES_8_AMM,GRADES_12_AMM,GRADES_1_8_AMM,GRADES_9_12_AMM,GRADES_ALL_AMM,GRADES_PK_AMF,GRADES_KG_AMF,GRADES_4_AMF,GRADES_8_AMF,GRADES_12_AMF,GRADES_1_8_AMF,GRADES_9_12_AMF,GRADES_ALL_AMF,GRADES_PK_ASM,GRADES_KG_ASM,GRADES_4_ASM,GRADES_8_ASM,GRADES_12_ASM,GRADES_1_8_ASM,GRADES_9_12_ASM,GRADES_ALL_ASM,GRADES_PK_ASF,GRADES_KG_ASF,GRADES_4_ASF,GRADES_8_ASF,GRADES_12_ASF,GRADES_1_8_ASF,GRADES_9_12_ASF,GRADES_ALL_ASF,GRADES_PK_HIM,GRADES_KG_HIM,GRADES_4_HIM,GRADES_8_HIM,GRADES_12_HIM,GRADES_1_8_HIM,GRADES_9_12_HIM,GRADES_ALL_HIM,GRADES_PK_HIF,GRADES_KG_HIF,GRADES_4_HIF,GRADES_8_HIF,GRADES_12_HIF,GRADES_1_8_HIF,GRADES_9_12_HIF,GRADES_ALL_HIF,GRADES_PK_BLM,GRADES_KG_BLM,GRADES_4_BLM,GRADES_8_BLM,GRADES_12_BLM,GRADES_1_8_BLM,GRADES_9_12_BLM,GRADES_ALL_BLM,GRADES_PK_BLF,GRADES_KG_BLF,GRADES_4_BLF,GRADES_8_BLF,GRADES_12_BLF,GRADES_1_8_BLF,GRADES_9_12_BLF,GRADES_ALL_BLF,GRADES_PK_WHM,GRADES_KG_WHM,GRADES_4_WHM,GRADES_8_WHM,GRADES_12_WHM,GRADES_1_8_WHM,GRADES_9_12_WHM,GRADES_ALL_WHM,GRADES_PK_WHF,GRADES_KG_WHF,GRADES_4_WHF,GRADES_8_WHF,GRADES_12_WHF,GRADES_1_8_WHF,GRADES_9_12_WHF,GRADES_ALL_WHF,GRADES_PK_HPM,GRADES_KG_HPM,GRADES_4_HPM,GRADES_8_HPM,GRADES_12_HPM,GRADES_1_8_HPM,GRADES_9_12_HPM,GRADES_ALL_HPM,GRADES_PK_HPF,GRADES_KG_HPF,GRADES_4_HPF,GRADES_8_HPF,GRADES_12_HPF,GRADES_1_8_HPF,GRADES_9_12_HPF,GRADES_ALL_HPF,GRADES_PK_TRM,GRADES_KG_TRM,GRADES_4_TRM,GRADES_8_TRM,GRADES_12_TRM,GRADES_1_8_TRM,GRADES_9_12_TRM,GRADES_ALL_TRM,GRADES_PK_TRF,GRADES_KG_TRF,GRADES_4_TRF,GRADES_8_TRF,GRADES_12_TRF,GRADES_1_8_TRF,GRADES_9_12_TRF,GRADES_ALL_TRF,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2015_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2015,183039,3093061,164905,1000063,1928093,3044720,1697165,938368,75581,125475,3743,11192,13639,14319,13947,109370,58107,171220,7,21,33,45,42,321,157,485,175,335,475,432,395,3605,1666,5446,260,666,727,630,512,5687,2437,8384,89,186,269,279,255,2016,1187,3292,3099,9494,11648,12560,12499,94220,51514,148833,6,20,24,9,7,98,43,147,107,470,463,364,237,3423,1103,4633,6,13,17,26,23,169,82,257,1,8,16,19,19,152,75,228,94,170,222,209,192,1736,824,2654,81,165,253,223,203,1869,842,2792,153,351,370,327,275,2979,1279,4411,107,315,357,303,237,2708,1158,3973,58,95,127,150,130,1044,600,1702,31,91,142,129,125,972,587,1590,1838,4909,5956,6518,6388,48472,26832,77142,1261,4585,5692,6042,6111,45748,24682,71691,4,12,12,6,3,52,18,74,2,8,12,3,4,46,25,73,63,246,229,172,99,1726,552,2341,44,224,234,192,138,1697,551,2292,249.1506214,294.4130187,231.9498476,269.4262109
2015_NEW_JERSEY,NEW_JERSEY,2015,1339230,29335237,1154004,11423305,16757928,28809725,15339450,9414336,1271558,1290946,63284,91870,98565,98128,97602,790025,402208,1255517,86,152,126,94,121,938,489,1513,3729,9155,10018,9589,9183,80219,37974,121922,28764,27337,26746,23482,20329,209461,91694,329919,15408,14381,14673,14651,14931,119377,62612,197397,14175,38332,44883,49009,51962,364280,204689,583144,135,202,230,222,205,1873,776,2784,987,2311,1889,1081,871,13877,3974,18838,44,75,60,47,61,457,262,763,42,77,66,47,60,481,227,750,1913,4698,5045,4906,4649,40653,19237,61803,1816,4457,4973,4683,4534,39566,18737,60119,14447,13791,13267,11731,10239,104599,46564,165610,14317,13546,13479,11751,10090,104862,45130,164309,7759,7212,7318,7262,7407,59629,31183,98571,7649,7169,7355,7389,7524,59748,31429,98826,7659,19649,22846,24970,26718,186142,104081,297882,6516,18683,22037,24039,25244,178138,100608,285262,62,112,119,116,111,964,393,1419,73,90,111,106,94,909,383,1365,516,1205,970,544,423,6940,1959,9415,471,1106,919,537,448,6937,2015,9423,245.3832201,293.3659382,229.4876744,259.4173764
2015_NEW_MEXICO,NEW_MEXICO,2015,326297,3789651,499789,2595682,694180,3846641,1773801,1256303,154435,587243,8509,24696,25681,24957,21106,205691,96798,310998,1119,2527,2577,2499,2256,20365,10211,31695,63,258,262,280,305,2189,1302,3554,5161,14982,15816,15481,12475,127368,58342,190871,130,443,470,512,410,3930,1979,6039,1845,5974,6041,5824,5355,48012,23514,73371,10,31,49,23,18,297,104,411,181,481,466,338,287,3530,1346,5057,607,1288,1269,1286,1087,10218,5157,15982,512,1239,1308,1213,1169,10147,5054,15713,35,121,133,151,160,1131,656,1822,28,137,129,129,145,1058,646,1732,2879,7732,8014,7852,6219,64894,29543,97316,2282,7250,7802,7629,6256,62474,28799,93555,80,221,255,278,203,2044,1078,3202,50,222,215,234,207,1886,901,2837,1103,3067,3114,3062,2680,24677,12018,37798,742,2907,2927,2762,2675,23335,11496,35573,4,15,25,15,8,152,49,205,6,16,24,8,10,145,55,206,93,247,225,174,119,1766,670,2529,88,234,241,164,168,1764,676,2528,231.167236,270.8975344,207.2404464,274.8067463
2015_NEW_YORK,NEW_YORK,2015,2631532,63712218,2869847,25900858,34941513,65094591,41954260,15714795,1540851,4536014,50430,198024,199866,197997,189562,1601015,820402,2471847,533,1353,1293,1235,973,10505,4800,15838,4593,17650,18657,17672,17650,147231,74573,226397,14900,56547,53773,48315,40437,423811,195750,634461,9674,32599,34095,35097,32652,275741,149493,434908,19248,83713,87442,93218,95634,709726,383799,1112773,,,,,,,,,1482,6162,4606,2460,2216,34001,11987,47470,252,674,676,642,477,5386,2452,8090,281,679,617,593,496,5119,2348,7748,2312,9225,9610,8994,8869,75580,38411,116303,2281,8425,9047,8678,8781,71651,36162,110094,7318,28923,27414,24578,20169,215803,100458,323579,7582,27624,26359,23737,20268,208008,95292,310882,4884,16787,17311,17652,16088,140165,75636,220685,4790,15812,16784,17445,16564,135576,73857,214223,9725,43513,44757,47713,48636,364945,196612,571282,9523,40200,42685,45505,46998,344781,187187,541491,,,,,,,,,,,,,,,,,716,3186,2338,1259,1110,17186,5991,23893,766,2976,2268,1201,1106,16815,5996,23577,236.796927,280.0892201,222.6463032,270.8537115
2015_NORTH_CAROLINA,NORTH_CAROLINA,2015,1465031,13146934,1589570,8172685,3384679,14060699,7960222,4082387,746694,698847,18565,116324,118617,117902,99258,945647,462874,1427086,401,1565,1465,1501,1339,12107,6319,18827,455,3963,3759,3349,2907,29142,12770,42367,4437,21407,20979,18170,11307,161984,62162,228583,5508,29503,30130,30201,25191,240642,122302,368452,7060,55004,57465,60128,54907,463440,242430,712930,34,206,166,139,125,1266,526,1826,670,4676,4653,4414,3482,37066,16365,54101,216,841,761,741,639,6167,3148,9531,185,724,704,760,700,5940,3171,9296,249,2069,1894,1731,1464,14738,6427,21414,206,1894,1865,1618,1443,14404,6343,20953,2310,10956,10752,9304,5601,82882,31822,117014,2127,10451,10227,8866,5706,79102,30340,111569,2977,15254,15484,15527,12385,122991,62021,187989,2531,14249,14646,14674,12806,117651,60281,180463,4007,28609,29551,30993,27789,239954,124485,368446,3053,26395,27914,29135,27118,223486,117945,344484,22,110,80,67,54,618,244,884,12,96,86,72,71,648,282,942,376,2359,2302,2212,1700,18800,8018,27194,294,2317,2351,2202,1782,18266,8347,26907,243.7422668,281.3310911,225.8105909,253.2277676
2015_NORTH_DAKOTA,NORTH_DAKOTA,2015,106061,1644533,158373,942772,543388,1804762,825445,483984,110836,303053,2213,8929,8435,7735,7459,66827,30675,99715,220,762,712,705,540,5937,2632,8789,20,141,111,133,139,935,505,1460,108,446,422,336,241,3229,1211,4548,65,385,363,348,284,2865,1268,4198,1736,6900,6595,6104,6169,52262,24688,78686,9,35,20,18,22,171,69,249,55,260,212,91,64,1428,302,1785,137,418,364,344,269,3016,1404,4557,83,344,348,361,271,2921,1228,4232,15,69,59,64,80,446,249,710,5,72,52,69,59,489,256,750,72,227,202,167,128,1649,642,2363,36,219,220,169,113,1580,569,2185,35,218,191,165,161,1481,683,2199,30,167,172,183,123,1384,585,1999,1071,3607,3438,3106,3177,26902,12681,40654,665,3293,3157,2998,2992,25360,12007,38032,4,18,6,9,15,78,39,121,5,17,14,9,7,93,30,128,31,132,100,48,34,679,148,858,24,128,112,43,30,749,154,927,244.7138306,288.2441472,224.6919844,263.2476586
2015_OHIO,OHIO,2015,1600222,24378660,1676820,10169760,12532080,22561728,11620080,7324444,922732,1750785,33118,124097,127995,131692,119952,1037775,521595,1592488,38,137,139,158,168,1226,752,2016,674,2677,2813,2743,2571,22673,10665,34012,1783,7377,7298,6170,4619,56926,22226,80935,6067,21807,21091,20220,18935,169182,84817,260066,22775,84902,90155,96401,89205,734515,381772,1139062,19,87,112,97,70,814,358,1191,1762,7110,6387,5903,4384,52439,21005,75206,19,67,68,75,83,606,364,989,19,70,71,83,85,620,388,1027,375,1380,1411,1322,1241,11293,5206,16874,299,1297,1402,1421,1330,11380,5459,17138,990,3780,3708,3199,2314,29090,11346,41426,793,3597,3590,2971,2305,27836,10880,39509,3389,11398,10743,10252,9251,86522,42722,132633,2678,10409,10348,9968,9684,82660,42095,127433,12818,44206,46302,49486,44966,378103,194700,585621,9957,40696,43853,46915,44239,356412,187072,553441,13,44,58,42,30,399,163,575,6,43,54,55,40,415,195,616,982,3649,3238,3003,2104,26500,10372,37854,780,3461,3149,2900,2280,25939,10633,37352,243.5985912,285.0619551,224.9304197,260.5945566
2015_OKLAHOMA,OKLAHOMA,2015,671715,6121188,688990,2993050,2439148,6184819,3000894,2041507,414086,663768,41660,53462,50354,48858,42088,409036,187118,637814,5578,6840,7040,7576,6510,57519,28782,91879,811,1007,937,943,925,7662,3914,12387,7261,9262,8852,7617,5394,69309,26362,102932,3224,4530,4469,4437,3871,36204,17261,56689,20428,26084,24436,24481,22566,201482,97604,319514,135,215,175,141,103,1345,534,2014,4223,5524,4445,3663,2719,35515,12661,52399,2907,3531,3561,3882,3320,29523,14673,47103,2671,3309,3479,3694,3190,27996,14109,44776,415,485,455,507,449,3855,1956,6226,396,522,482,436,476,3807,1958,6161,3716,4763,4460,3894,2660,35237,13475,52428,3545,4499,4392,3723,2734,34072,12887,50504,1717,2223,2307,2257,1947,18616,8837,29170,1507,2307,2162,2180,1924,17588,8424,27519,10679,13688,12478,12528,11525,103690,50046,164415,9749,12396,11958,11953,11041,97792,47558,155099,71,105,83,73,38,664,256,991,64,110,92,68,65,681,278,1023,2104,2808,2262,1800,1335,18175,6306,26585,2119,2716,2183,1863,1384,17340,6355,25814,239.7604814,274.5859821,221.8305101,266.955323
2015_OREGON,OREGON,2015,570376,7111710,577106,3678001,2856603,7011609,3650855,2272382,249968,477516,,41625,44558,43067,48735,353184,181598,,,513,625,655,796,4892,2900,,,1517,1734,1708,2015,13659,7550,,,9452,10629,9667,10355,81736,38222,,,1001,1011,992,1331,8167,4576,,,26544,27526,27468,31504,221525,117524,,,286,335,289,308,2554,1192,,,2312,2698,2288,2426,20651,9634,,,257,310,335,448,2539,1508,,,256,315,320,348,2353,1392,,,747,827,879,1022,6852,3778,,,770,907,829,993,6807,3772,,,4809,5450,4966,5364,41931,19703,,,4643,5179,4701,4991,39805,18519,,,503,482,511,753,4166,2501,,,498,529,481,578,4001,2075,,,13838,14182,14213,16323,114279,60739,,,12706,13344,13255,15181,107246,56785,,,143,168,155,151,1300,585,,,143,167,134,157,1254,607,,,1213,1334,1144,1258,10302,4899,,,1099,1364,1144,1168,10349,4735,,237.7467089,282.8148994,220.22272,265.8792203
2015_PENNSYLVANIA,PENNSYLVANIA,2015,1589429,29967185,1857885,10532452,17576848,29690645,16058338,8196747,1050310,1663209,8201,120874,130671,131505,129921,1047793,540546,1596540,32,183,182,215,170,1647,761,2440,294,4248,4887,4760,4712,39147,19204,58645,1093,14561,14432,13117,10801,113336,50237,164666,2402,17873,19294,19364,17785,155766,78450,236618,3696,77352,86406,90883,94173,697326,380797,1081819,11,129,119,93,84,815,432,1258,673,6528,5351,3073,2196,39756,10665,51094,17,93,100,100,91,801,373,1191,15,90,82,115,79,846,388,1249,156,2231,2469,2313,2325,19461,9424,29041,138,2017,2418,2447,2387,19686,9780,29604,537,7421,7313,6862,5552,58370,25797,84704,556,7140,7119,6255,5249,54966,24440,79962,1253,9187,9743,9970,8942,79274,40056,120583,1149,8686,9551,9394,8843,76492,38394,116035,1891,40173,44608,46926,48404,359601,195456,556948,1805,37179,41798,43957,45769,337725,185341,524871,8,60,65,50,39,416,210,634,3,69,54,43,45,399,222,624,309,3470,2773,1549,1125,20809,5324,26442,364,3058,2578,1524,1071,18947,5341,24652,243.3122399,283.6684154,226.6707741,262.6731459
2015_RHODE_ISLAND,RHODE_ISLAND,2015,134574,2367068,184718,908963,1273387,2326473,1322055,792525,90209,50889,2450,9897,10900,10945,10752,86796,42871,132117,20,82,68,77,87,586,321,927,80,341,361,351,338,2857,1307,4244,458,2476,2757,2578,2210,21526,9862,31846,144,782,832,866,918,7069,3641,10854,1649,5670,6424,6718,6926,51096,26436,79181,8,17,12,18,23,113,69,190,91,529,446,337,250,3549,1235,4875,9,47,36,45,45,291,172,472,11,35,32,32,42,295,149,455,42,185,188,176,165,1456,658,2156,38,156,173,175,173,1401,649,2088,270,1273,1398,1372,1081,11127,5071,16468,188,1203,1359,1206,1129,10399,4791,15378,93,414,441,457,475,3643,1863,5599,51,368,391,409,443,3426,1778,5255,962,2940,3387,3528,3523,26468,13624,41054,687,2730,3037,3190,3403,24628,12812,38127,4,6,5,9,11,63,33,100,4,11,7,9,12,50,36,90,65,268,238,174,127,1801,638,2504,26,261,208,163,123,1748,597,2371,238.0017297,281.4452196,225.4855367,267.6705197
2015_SOUTH_CAROLINA,SOUTH_CAROLINA,2015,737401,8759944,836137,4094766,3829041,8783362,4123140,2893109,447019,928112,24654,55389,57740,56150,46909,462710,220780,708144,65,194,207,160,139,1511,695,2271,345,805,842,858,696,6945,3225,10515,3271,5292,5521,4410,2728,41674,14633,59578,9929,18981,19580,18947,15843,157263,76301,243493,9889,27461,29252,29902,26400,237262,119865,367016,24,91,71,67,72,588,309,921,1131,2565,2267,1806,1031,17467,5752,24350,37,97,98,90,73,805,345,1187,28,97,109,70,66,706,350,1084,193,420,426,423,331,3388,1604,5185,152,385,416,435,365,3557,1621,5330,1704,2705,2847,2343,1359,21659,7525,30888,1567,2587,2674,2067,1369,20015,7108,28690,5141,9689,9970,9684,7663,80311,38617,124069,4788,9292,9610,9263,8180,76952,37684,119424,5381,14193,15074,15503,13256,122327,61286,188994,4508,13268,14178,14399,13144,114935,58579,178022,16,51,34,48,29,319,150,485,8,40,37,19,43,269,159,436,627,1315,1123,890,497,8787,2839,12253,504,1250,1144,916,534,8680,2913,12097,237.0895715,275.8278662,217.9696765,268.7461208
2015_SOUTH_DAKOTA,SOUTH_DAKOTA,2015,132836,1415149,206853,425614,782682,1464781,709363,426257,70128,222592,3112,11552,10460,9549,8616,82347,37242,122701,385,1375,1260,1097,608,9870,3503,13758,57,167,170,169,198,1333,777,2167,222,713,537,421,345,4384,1614,6220,207,323,314,236,238,2329,1077,3613,2076,8382,7756,7387,7064,61278,29458,92812,5,9,7,8,7,78,34,117,160,583,416,231,156,3075,779,4014,208,724,653,592,296,5013,1778,6999,177,651,607,505,312,4857,1725,6759,27,90,83,77,106,656,385,1068,30,77,87,92,92,677,392,1099,127,373,281,227,188,2268,867,3262,95,340,256,194,157,2116,747,2958,102,180,148,116,129,1221,570,1893,105,143,166,120,109,1108,507,1720,1116,4410,3975,3750,3587,31423,15426,47965,960,3972,3781,3637,3477,29855,14032,44847,2,6,2,3,3,30,17,49,3,3,5,5,4,48,17,68,88,300,235,113,69,1573,392,2053,72,283,181,118,87,1502,387,1961,239.7230949,284.6414057,220.4695246,265.0508578
2015_TENNESSEE,TENNESSEE,2015,994530,9455920,1122775,4385403,3947742,9562527,5343272,2862499,560697,553396,30352,74240,76904,73899,68585,604802,291841,926995,58,112,123,131,132,963,518,1539,439,1403,1553,1357,1256,11549,5277,17265,3246,7789,7845,5966,4109,58715,20656,82617,9004,16260,16781,16496,16173,133306,66826,209136,16690,46123,48414,48556,46007,384378,193851,594919,24,70,61,60,62,574,278,876,891,2483,2127,1333,846,15317,4435,20643,26,61,75,70,68,507,269,802,32,51,48,61,64,456,249,737,263,755,782,686,608,5665,2609,8537,176,648,771,671,648,5884,2668,8728,1759,3997,3973,3067,2141,29967,10873,42599,1487,3792,3872,2899,1968,28748,9783,40018,4674,8416,8526,8352,7873,67752,33411,105837,4330,7844,8255,8144,8300,65554,33415,103299,9185,23883,24924,24892,23525,197894,99797,306876,7505,22240,23490,23664,22482,186484,94054,288043,15,37,31,30,29,287,147,449,9,33,30,30,33,287,131,427,496,1235,1070,666,403,7601,2167,10264,395,1248,1057,667,443,7716,2268,10379,240.6673957,278.2033807,218.6132644,260.3314228
2015_TEXAS,TEXAS,2015,5004866,55582029,5830972,20967429,28783628,56255791,26745844,15145619,2783770,6765205,243496,376824,397085,386627,323708,3188705,1492452,4924653,843,2092,1503,1390,1309,12115,5877,18835,8429,15454,15990,15595,13838,129515,60035,197979,152473,195025,208749,199076,157047,1670781,750152,2573406,35642,45523,49707,48456,40784,396649,191015,623306,41169,108800,111929,114358,104453,907167,456399,1404735,320,570,577,509,447,4358,2159,6837,4620,9360,8630,7243,5830,68120,26815,99555,434,1074,777,688,670,6158,3107,9699,409,1018,726,702,639,5957,2770,9136,4521,7912,8165,7928,7146,66168,30771,101460,3908,7542,7825,7667,6692,63347,29264,96519,78180,99411,106701,101959,78576,855161,383042,1316383,74293,95614,102048,97117,78471,815620,367110,1257023,18274,23309,25412,24864,20435,203424,97848,319546,17368,22214,24295,23592,20349,193225,93167,303760,22447,56738,57777,59083,53555,468443,234665,725555,18722,52062,54152,55275,50898,438724,221734,679180,174,310,279,263,246,2173,1145,3492,146,260,298,246,201,2185,1014,3345,2524,4794,4394,3664,2833,34535,13321,50380,2096,4566,4236,3579,2997,33585,13494,49175,244.002472,283.7935403,217.942913,267.079865
2015_UTAH,UTAH,2015,573913,4705084,400213,2487937,1816934,4537962,2367650,1166728,271400,606254,13838,48293,50918,47904,43828,401436,184303,599577,243,488,526,536,531,4373,2258,6874,344,721,788,799,865,6430,3492,10266,2931,7936,8324,8032,6818,67214,29499,99644,226,640,682,680,602,5460,2574,8260,9680,36538,38507,36089,33368,302104,139485,451269,226,772,772,727,721,6146,2928,9300,188,1198,1319,1041,923,9709,4067,13964,128,261,269,281,286,2225,1161,3514,115,227,257,255,245,2148,1097,3360,194,371,385,398,458,3163,1756,5113,150,350,403,401,407,3267,1736,5153,1679,4030,4288,4103,3495,34350,15190,51219,1252,3906,4036,3929,3323,32864,14309,48425,130,329,361,348,310,2932,1348,4410,96,311,321,332,292,2528,1226,3850,5888,18824,19851,18493,17297,155117,71572,232577,3792,17714,18656,17596,16071,146987,67913,218692,116,406,392,372,356,3219,1498,4833,110,366,380,355,365,2927,1430,4467,121,613,689,541,478,4917,2081,7119,67,585,630,500,445,4792,1986,6845,242.5627871,286.1169112,226.1430749,264.771229
2015_VERMONT,VERMONT,2015,85184,1996795,105333,1546600,344862,1969415,983532,566649,61871,58856,7279,5863,5975,6173,6271,48722,26002,82003,4,3,13,17,17,92,106,202,143,109,107,122,168,903,589,1635,96,98,119,111,122,857,492,1445,124,101,109,106,120,931,581,1636,6724,5332,5396,5649,5727,44222,23650,74596,5,3,5,4,3,37,9,51,183,217,226,164,114,1680,575,2438,4,0,6,6,12,49,61,114,0,3,7,11,5,43,45,88,76,55,46,61,75,467,272,815,67,54,61,61,93,436,317,820,49,48,63,57,64,445,258,752,47,50,56,54,58,412,234,693,64,47,51,54,58,491,300,855,60,54,58,52,62,440,281,781,3584,2830,2759,2860,2946,22776,12267,38627,3140,2502,2637,2789,2781,21446,11383,35969,2,2,1,1,2,21,4,27,3,1,4,3,1,16,5,24,79,104,122,78,55,848,313,1240,104,113,104,86,59,832,262,1198,243.2503992,290.3551912,230.0986166,260.655136
2015_VIRGINIA,VIRGINIA,2015,1279867,15857524,1012205,6240349,8604970,16113212,8755896,5075509,627473,1086722,33453,90942,96851,95221,90391,772414,386781,1192648,89,242,290,273,263,2187,1183,3459,1470,5965,6636,6467,5983,52954,24930,79354,5962,14587,14846,12773,10327,114052,50151,170165,11425,20125,21557,21683,20306,173483,88901,273809,12713,44386,48125,49270,49613,386874,204209,603796,54,155,144,119,122,1209,564,1827,1740,5482,5253,4636,3777,41655,16843,60238,48,120,137,130,127,1085,581,1714,41,122,153,143,136,1102,602,1745,871,3040,3314,3258,3085,26905,12666,40442,599,2925,3322,3209,2898,26049,12264,38912,3283,7415,7561,6546,5353,58478,26360,88121,2679,7172,7285,6227,4974,55574,23791,82044,6033,10444,10995,11270,9961,88348,45133,139514,5392,9681,10562,10413,10345,85135,43768,134295,7320,23165,24830,25360,25697,199509,105639,312468,5393,21221,23295,23910,23916,187365,98570,291328,39,71,76,50,65,615,282,936,15,84,68,69,57,594,282,891,982,2835,2631,2350,1812,21077,8345,30404,758,2647,2622,2286,1965,20578,8498,29834,246.6126217,287.7092987,228.971255,269.4306647
2015_WASHINGTON,WASHINGTON,2015,1072359,13709442,1036422,8293812,4379208,13630138,6508964,4510672,546926,1601069,13733,79692,82404,79483,89258,656797,336808,1007338,218,889,972,1078,1280,8186,4694,13098,661,5360,5849,6115,6672,48351,25262,74274,3417,19336,19647,17156,17156,153243,67493,224153,551,3254,3648,3528,4452,28414,15717,44682,7685,43076,44799,45450,53594,360672,198973,567330,77,756,871,842,829,7015,3369,10461,1124,7021,6618,5314,5275,50916,21300,73340,150,451,497,548,660,4207,2389,6746,68,438,475,530,620,3979,2305,6352,448,2730,2972,3075,3460,24543,12873,37864,213,2630,2877,3040,3212,23808,12389,36410,2328,9924,10092,8815,8809,78182,34651,115161,1089,9412,9555,8341,8347,75061,32842,108992,386,1658,1906,1814,2328,14603,8145,23134,165,1596,1742,1714,2124,13811,7572,21548,5182,22320,23145,23221,27794,185668,102765,293615,2503,20756,21654,22229,25800,175004,96208,273715,41,400,448,406,440,3593,1720,5354,36,356,423,436,389,3422,1649,5107,799,3553,3357,2673,2719,25920,10922,37641,325,3468,3261,2641,2556,24996,10378,35699,244.9814222,286.5131076,225.8928891,273.9618314
2015_WEST_VIRGINIA,WEST_VIRGINIA,2015,279565,3478401,362959,1979466,1135976,3466981,1819903,1161944,233836,232738,15077,20163,19814,20426,18432,162070,80142,257289,15,14,22,21,25,162,96,273,83,95,131,140,168,1048,605,1736,205,327,331,291,233,2732,1104,4041,537,725,857,1023,920,7006,4092,11635,13693,18279,17774,18591,16893,146174,73085,232952,7,17,19,5,5,79,28,114,537,706,680,355,188,4869,1132,6538,7,6,11,12,15,86,56,149,8,8,11,9,10,76,40,124,41,43,71,78,77,548,275,864,42,52,60,62,91,500,330,872,124,171,177,157,124,1393,574,2091,81,156,154,134,109,1339,530,1950,296,374,453,531,459,3655,2166,6117,241,351,404,492,461,3351,1926,5518,7388,9496,9189,9588,8469,75614,37353,120355,6305,8783,8585,9003,8424,70560,35732,112597,4,9,7,3,2,35,11,50,3,8,12,2,3,44,17,64,281,371,359,180,100,2526,571,3378,256,335,321,175,88,2343,561,3160,235.2046615,271.4507088,216.2532879,266.8360535
2015_WISCONSIN,WISCONSIN,2015,861813,11637376,814385,5869265,4953726,11553677,5723474,3691809,513402,894823,55907,58078,60999,61084,66253,489919,263896,809722,543,728,766,763,809,6011,3124,9678,2274,2336,2401,2197,2249,18925,9181,30380,7067,7242,7538,6602,5895,58027,25511,90605,6000,5586,5875,5608,5495,46236,24386,76622,37756,39809,42344,44337,50324,344752,195625,578133,53,58,45,33,58,403,214,670,2214,2319,2030,1544,1423,15565,5855,23634,289,389,394,383,403,3065,1601,4955,254,339,372,380,406,2946,1523,4723,1184,1181,1199,1072,1133,9353,4559,15096,1090,1155,1202,1125,1116,9572,4622,15284,3690,3744,3821,3377,3036,29840,13107,46637,3377,3498,3717,3225,2859,28187,12404,43968,3096,2871,2988,2876,2917,23803,12760,39659,2904,2715,2887,2732,2578,22433,11626,36963,20127,20508,21918,22893,26001,178046,100674,298847,17629,19301,20426,21444,24323,166706,94951,279286,32,30,21,16,31,201,115,348,21,28,24,17,27,202,99,322,1120,1169,1013,763,712,7707,2914,11741,1094,1150,1017,781,711,7858,2941,11893,243.3102113,289.0777492,223.3563555,267.2508807
